contentid,contenttypeid,title,cat1,cat2,addr1,overview,firstimage
793086,12,괴산 청안 안민헌,A02,역사관광지,충청북도 괴산군 청안면 청안읍내로2길 5,"괴산 청안 안민헌은 조선시대 청안현의 관아 건물로, 태종 5년(1405)에 지어졌다고 전한다. 그 후 여러 차례의 수리를 거쳤으며, 지금 남아있는 건물을 19세기 후반의 것으로 보인다. 1915년에도 수리가 있었고, 한때 청안지서로 사용되어 변형이 있었으나 1981년 복원하였다.
건물의 규모는 앞면 6칸, 옆면 3칸의 규모이며, 지붕의 옆선이 여덟 팔(八)자 모양인 팔작지붕집으로 홑처마에 공포를 짜지 않은 민도리집이다. 낮은 돌 기단 위에 지었는데, 주춧돌은 다듬은 돌과 자연돌을 함께 사용하였고, 둥근기둥에 일부 네모 기둥을 세우기도 하였다. 앞면 1칸은 툇마루로 개방하고, 그 뒤로 왼쪽 3칸은 대청을 두고, 오른쪽 2칸은 온돌방, 마지막 1칸은 툇마루를 두었는데 여기에는 문을 달았다.",http://tong.visitkorea.or.kr/cms/resource/36/731536_image2_1.jpg
793203,12,괴산 칠충사와 피세정,A02,역사관광지,충청북도 괴산군 문광면 괴산로 3440-14,"* 칠충사 *
칠충사는 순창 조 씨(淳昌趙氏) 가문에서 배출된 충신 가운데 괴산삼강록(槐山三綱錄)에 등재되어 있는 조신, 조종, 조복, 조반, 조덕공, 조덕용, 조은 등 7명의 충절인(忠節人)을 뽑아 그들의 행적을 기리기 위하여 세워진 사당이다. 사당은 목조 기와집으로 정면 3칸 측면 2칸의 맞배집이며 1975년 문중에서 건립하였다. 사당 아래에는 1973년에 건립한 정면 7칸 측면 1칸의 맞배지붕 목조 기와집인 순창 조문(淳昌趙門) 칠충각(七忠閣)이 있다.

* 피세정 *
피세정은 정면 3칸, 측면 2칸의 팔작지붕 목조 기와집의 정자로서 정자 안에는 피세정중건기, 피세정기를 비롯하여 많은 편액이 걸려 있다. 피세정은 정자의 위치나 경관을 바라보는 방법에 대한 자료로서 가치가 크다.",http://tong.visitkorea.or.kr/cms/resource/92/731592_image2_1.jpg
127289,12,괴산 홍범식 고가(벽초 홍명희 생가),A02,역사관광지,충청북도 괴산군 괴산읍 임꺽정로 16,"충북 괴산군 괴산읍 동부리에 있는 이 고가는 역사소설 임꺽정의 작가 벽초 홍명희(1888∼1968)의 생가이다.
정남향으로 지어진 건물의 안채 구조는 전체적으로 정면 5칸·측면 6칸의 [ㄷ]자형으로 [一]자형 광채를 맞물리게 하여, 광채를 합한 안채는 [ㅁ]자형이다. 사랑채는 좌측에 위치해 있으며, 전체적으로 뒷산의 자연경관을 집안으로 끌어들여 조화시키며 오밀조밀한 내부공간을 연출하였던 것으로 보인다. 한편 좌우대칭의 평면구조를 갖는 중부지방의 살림집의 특징적인 건축양식을 보이고 있다.
이 집에서는 금산군수로 재직하다 1910년 경술국치에 항거·자결순국한 일완 홍범식(1871∼1910) 선생이 성장했다. 그리고 1919년 3·1운동 당시 지역 주민들이 모여 괴산만세운동을 준비하였다고 전한다.
이 가옥은 1730년(옹정 8년)경에 건축된 것으로 추정되는데, 조선후기 중부지방 양반가의 특징을 보여주는 고가인 동시에 3·1운동과 관련된 유적이며, 문학사적 유산이자 항일지사의 고택인 귀중한 자료로 역사적 가치가 있다.",http://tong.visitkorea.or.kr/cms/resource/53/1821953_image2_1.jpg
1433438,12,괴산동헌,A02,역사관광지,충청북도 괴산군 괴산읍 읍내로2길 65-20,"괴산동헌은 조선초기에 창건되어 그 뒤에 여러 번 중수되었을 것으로 추정된다. 일제강점기 시대 이후 관청건물로 쓰이면서 고쳐져 그 원형을 잃었다. 최근까지도 괴산엽연초생산조합의 관사로 쓰였으나 1996년 보수할 때 동헌건물로 복원되었다.
현재 괴산읍 서부리에 있는 건물은 정면 4칸, 측면 2칸으로 된 8 칸집이며, 구조는 5량으로 홑처마 팔작지붕의 목조건물이다. 이 건물은 본래의 건물지반이 주위의 지면보다 50cm 내외의 깊이로 낮아져 있는데 건물신축 당시보다 주위의 지면이 상당 부분 상승했음을 알 수 있으며, 내아 등 다른 건축물은 모두 남아있지 않다.",http://tong.visitkorea.or.kr/cms/resource/85/3334585_image2_1.JPG
1955994,12,구계서원,A02,역사관광지,충청북도 청주시 서원구 안뜸로47번길 28,"청주 구계서원은 조선 후기 선현의 학덕을 추모하기 위해 창건한 서원이다. 1647년 지방 유림이 괴산군 청안면 석곡리에 선현의 학문과 덕행을 추모하기 위해 창건하였으며 이준경, 서사원, 박지화, 이득윤, 이당의 위패를 모셨다. 선현의 배향과 지방 교육의 일익을 담당하여 오던 이곳은 흥선대원군의 서원철폐령으로 고종 5년(1868)에 헐어서 치워졌다. 광복 후 1955년에 지방 유림이 뜻을 모아서 현재의 위치에 복원하고 1982년에 낡고 헌 것을 다시 손대어 고쳤다. 경내의 건물로는 3칸으로 된 사우(祠宇), 5칸의 재실(齋室), 신문(神門), 동·서 협문(挾門), 기념비 등이 있다. 사우에는 중앙에 위치한 이준경의 위패를 중심으로 서사원, 박지화, 이득윤, 이당의 위패가 나란히 봉안되어 있으며, 재실은 춘추 제향 시 제관의 숙소로 사용하고 있다. 매년 음력 3월 17일에 향사를 지내고 있다.",http://tong.visitkorea.or.kr/cms/resource/25/3357425_image2_1.jpg
1959084,12,구룡산 장승공원,A02,휴양관광지,충청북도 청주시 서원구 현도면 하석2길 153,"청주시 현도면에서는 2004년에 닥친 폭설로 부러진 소나무를 활용할 방법을 찾다가 마을의 안녕을 기원하기 위해 주민들과 함께 장승을 만들었다. 구룡산 장승공원은 이렇게 만든 장승과 돌탑 600여 개로 이루어진 공원이다. 2005년 6월 5일 제1회 현도 장승 민속축제 개최를 시작으로 전국적으로 알려진 관광명소이다.
이곳에는 크기와 모양, 표정이 각양각색인 수많은 장승들을 구경할 수 있다. 장승은 예로부터 마을 입구에 세워 마을의 수호신과 안내 역할을 하던 것으로 사람 모습을 해학적으로 표현하고 있어 소망을 비는 솟대와 함께 우리나라의 대중성과 역사성을 함께 지녔다. 현도면에서는 폭설 피해를 극복하고자 하는 사람들의 의지를 장승에 담아 더욱 의미가 있다.
이 공원은 대청호반누리길의 일부라 산책로 역시 잘 갖추고 있어 걷기 좋고, 경사가 심하지 않아 남녀노소 누구나 즐길 수 있으며 정상에서는 멋진 대청호와 주변 풍경을 볼 수 있다.",http://tong.visitkorea.or.kr/cms/resource/88/1959088_image2_1.jpg
298095,12,구절사,A02,역사관광지,충청북도 옥천군 상중길 226 문화재(전통사찰-구절사),"구절사는 옥천군 군서면 상중리에 위치하고 있는 대한불교조계종 제5교구 본사 법주사의 말사이다. 구절사는 옥천의 상동 부락 서북쪽에 우뚝 솟아있는 식장산 영축봉 아래에 자리 잡고 있다. 구절사는 조선 태조 2년, 1393년에 무학대사께서 최초로 창건했다고 전한다. 이전의 사명은 영구암이었는데 이는 영축봉의 동쪽과 서쪽의 두 정상에 거북 모양의 바위가 놓여있었기 때문이라고 한다. 철탑 사거리에서 구절사까지는 좌우에 수많은 아카시아 나무가 심어져 있는데 이 나무들은 5월에 흐드러지게 꽃을 피워 향기가 온 천지를 감싸는 아카시아 꽃길을 이룬다고 한다. 이 사찰은 어느 순간 폐사되었으나, 1933년에 절 아랫마을의 한병석이 이곳에 참배하러 왔다가 중건했다. 이후 사찰의 명칭이 구절사로 바뀌게 되었는데, 절 뒤에 있는 영축봉을 구절산이라고 불렀기 때문이다.",http://tong.visitkorea.or.kr/cms/resource/13/3064213_image2_1.JPG
1955996,12,국계서원,A02,역사관광지,충청북도 청주시 청원구 내수읍 비중리,"1701년(숙종 27) 내수읍 국동리 국동 마을에 박증영, 변경복, 이덕수, 이수언을 봉향하고 설립한 서원이다. 입구에 들어서 돌계단을 오르면 언덕 위에 담장을 두르고 있는 곳이 사당이다. 1871년(고종 8)에 철폐된 것을 1960년 지금의 자리에 다시 세웠다. 현재 남아 있는 건물은 1960년에 중건하고, 1972년에 중수한 것으로 정면 4칸, 측면 1칸 반의 홑처마 팔작지붕 목조 기와집이다. 내부는 마루방에 쌍문을 달고 앞마루를 놓았으며 ‘국계사’라는 편액을 걸었다. 마당 앞에는 ‘사현문’이라고 편액한 솟을 대문을 세우고 주위에 담장을 둘렀다. 사당 앞에는 ‘국계서원’이라고 편액한 강당이 있다. 마을 들녘 나지막한 언덕에 잘 정비되어 있으며 홍살문 대신 작은 울타리 대문이 찾는 이를 맞이하는 곳이다. 1960년에 다시 세운 곳이라 옛 흔적을 찾기는 어려우나 재정비한 한옥의 아름다움과 조상을 모시는 이곳 사람들의 마음이 어우러져있는 곳이다. 강당을 지나 돌계단을 오르면 제사를 지내는 사당이 있다.",http://tong.visitkorea.or.kr/cms/resource/07/3399107_image2_1.jpg
3034650,12,국화참숯불가마찜질,A02,휴양관광지,충청북도 청주시 상당구 낭성면 호정전하울길 99-46,"국화마을로 유명한 전하울 산촌 생태마을 안에 위치한 찜질방으로 참숯을 이용한 불가마 찜질방을 운영하고 있다. 최고 품질의 황토로 만든 찜질방은 참나무를 때 1,500도의 고온으로 황토를 달구는데 이때 나오는 원적외선은 일반 숯가마보다 탁월한 효과가 있다고 한다. 찜질방은 온도에 따라 나누어져 있어 취향에 맞게 즐길 수 있으며 황토와 목재를 이용해 지어서 친환경적이다.
찜질방 이용 후에는 맛있는 계란과 음료를 사 먹을 수 있는 매점이 있고 평상이 마련되어 있어 편하게 휴식할 수 있으며 주변이 아름다운 산이라 상쾌한 공기도 마실 수 있다. 찜질방 외에도 벽난로 같은 시설이 있어 이곳에서 불을 쬐거나 불멍을 하는 사람들도 있다. 바쁜 도시의 일상을 잊고 피로를 풀고 여유를 만끽할 수 있다.",http://tong.visitkorea.or.kr/cms/resource/48/3034648_image2_1.jpg
1956001,12,금화서원,A02,역사관광지,충청북도 보은군 삼승면 선곡리,"금화서원은 보은군 금적산 북쪽 기슭에 있는 서원이다. 1814년(순조14)에 최덕진이 선조들인 삼지(三地) 최운(崔澐)과 계당(溪堂) 최흥림(崔興霖)의 사묘 건립을 발의하고 지역유림 강재문 외 105인의 찬동을 받아 감사에게 건의하여 승인을 받아 1815년에 창건하여 5현의 위패를 봉안하고 제향과 후진 양성을 하여 오다가 대원군의 서원 철폐령에 의하여 1871년(고종 8)에 훼철되었다. 1917년 다시 지방 유림들의 주선으로 복건하여 5현을 봉안하여 매년 음력 9월 초 정일에 년 1회 제향을 봉행하고 있으며, 제품(祭品)은 2변(籩) 2두(豆)이고, 건물은 전면 3칸, 측면 2칸 팔작지붕의 사우와 강당 그리고 5칸의 관리사가 있다.",http://tong.visitkorea.or.kr/cms/resource/40/3334740_image2_1.JPG
1956004,12,기암서원,A02,역사관광지,충청북도 청주시 상당구 낭성면 갈산3길 15,"청주의 기암서원은 조선 후기의 청백리 강백년을 추모하기 위해 창건한 서원이다. 1699년(숙종 25)에 지방 유림의 공의로 강백년의 덕행을 추모하기 위하여 오창면 기암리에 창건하여 위패를 모셨으며, 1706년에 오숙을 추가 배향하였다. 1868년(고종 5) 흥선대원군의 서원철폐령으로 철폐되었다가, 1984년 후손들에 의하여 현재의 위치에 복원되어 오늘에 이르고 있다. 기암서원 경내로 들어가기 전 학문이 뛰어나고 효성이 지극한 척토민 오정근의 효자각을 볼 수 있으며 효자각 내에는 ‘군신천재우 충효일생심’이라는 정조의 어필을 보관하고 있다. 기암서원 왼편에는 임동철이 글을 짓고 서예가 김동연이 쓴 조선시대 문신 경산 오익환 유허비도 볼 수 있다. ​유허비는 선현의 자취가 있는 곳을 후세에 알리거나 이를 계기로 추모하기 위해 세운 비이다. 경내의 건물로는 사우, 정문, 재실 등이 있고, 정문 밖에 중건 기념비가 있다. 사우의 중앙에는 강백년을 주벽으로 봉안하고, 그 옆에 오숙을 배향하였다. 이 서원에서는 매년 음력 3월 7일에 향사를 지내고 있으며 유물로는 『창건록』 1권과 『원지』 1권 등이 있다. 고즈넉한 향토 유적이며 역사의 흔적을 알 수 있는 다양한 문화재들이 있는 숨은 명소이다.",http://tong.visitkorea.or.kr/cms/resource/60/3373960_image2_1.jpg
2613450,12,깊은산속 옹달샘,A02,휴양관광지,충청북도 충주시 노은면 우성1길 201-61,"깊은산속 옹달샘은 바쁘게 사는 사람들이 잠깐 멈추어 에너지를 회복할 수 있는 ‘생활명상’을 경험할 수 있는 공간이다. 사람과 자연이 만나는 곳, 좋은 사람들이 모여 비우고 채우며 몸과 마음을 치유하는 곳이다.
옹달샘을 가장 편안하게 경험할 수 있는 ‘옹달샘 스테이’부터 바쁜 일상에 지친 사람들이 잠깐 멈춰 휴식하고, 명상하며 새로운 에너지를 재충전하는 옹달샘의 대표 ‘생활명상’ 프로그램인 ‘잠깐멈춤 스테이’, 매일 참여할 수 있는 ‘매일명상’, 다양한 테마가 있는 ‘테마명상’, 온라인으로 참여할 수 있는 ‘온샘명상’, 청소년을 위한 ‘깊은산속 링컨학교’ 등 다양한 프로그램들이 있다. 이러한 체험은 홈페이지를 통해 신청이 가능하다.
머무는 이의 건강을 생각한 ‘숲 속에 그린하우스’는 황토와 천연 벽지로 마감이 되어 있으며, 피부호흡을 돕는 냉온욕을 경험할 수 있는 스파도 구비되어 있다.",http://tong.visitkorea.or.kr/cms/resource/73/3022173_image2_1.jpg
